종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"063760","이엘피","KOSDAQ","반도체","6140","0","0.00","57256298200"
"123570","이엠넷","KOSDAQ","기타서비스","6470","70","1.09","144126224660"
"083470","이엠앤아이","KOSDAQ","IT부품","2775","0","0.00","43601513175"
"095190","이엠코리아","KOSDAQ","기계·장비","3335","40","1.21","142007758395"
"091120","이엠텍","KOSDAQ","IT부품","41050","-650","-1.56","652199772800"
"039030","이오테크닉스","KOSDAQ","반도체","101800","800","0.79","1254130190000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","20300","1150","6.01","598668599200"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","8390","320","3.97","189918598950"
"181340","이즈미디어","KOSDAQ","의료·정밀기기","11600","0","0.00","82593160000"
"353810","이지바이오","KOSDAQ","음식료·담배","4650","0","0.00","158991498000"
"099750","이지케어텍","KOSDAQ","소프트웨어","41100","50","0.12","262464600000"
"377330","이지트로닉스","KOSDAQ","일반전기전자","16600","-450","-2.64","132226536400"
"035810","이지홀딩스","KOSDAQ","음식료·담배","3980","-20","-0.50","259280463100"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","42720312600"
"092130","이크레더블","KOSDAQ","기타서비스","17800","50","0.28","214376080000"
"096040","이트론","KOSDAQ","정보기기","361","6","1.69","190580473028"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","7430","90","1.23","35435527500"
"001840","이화공영","KOSDAQ","건설","5030","0","0.00","99622972800"
"024810","이화전기","KOSDAQ","IT부품","1295","5","0.39","108085391785"
"041830","인바디","KOSDAQ","의료·정밀기기","22500","450","2.04","307885095000"
"352940","인바이오","KOSDAQ","화학","7390","0","0.00","80312524700"
"079950","인베니아","KOSDAQ","기계·장비","2535","0","0.00","58812000000"
"277410","인산가","KOSDAQ","음식료·담배","2250","25","1.12","72862535250"
"060150","인선이엔티","KOSDAQ","기타서비스","10500","100","0.96","488917926000"
"033230","인성정보","KOSDAQ","컴퓨터서비스","2555","30","1.19","100195295900"
"037330","인지디스플레","KOSDAQ","IT부품","2730","10","0.37","119806661520"
"211050","인카금융서비스","KOSDAQ","금융","13300","-50","-0.37","68335134000"
"083640","인콘","KOSDAQ","통신장비","1300","-10","-0.76","58056399700"
"216050","인크로스","KOSDAQ","기타서비스","42350","150","0.36","341204505950"
"049070","인탑스","KOSDAQ","IT부품","32650","1900","6.18","561580000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","30450","-150","-0.49","394849626150"
"017250","인터엠","KOSDAQ","일반전기전자","1215","10","0.83","25570242405"
"035080","인터파크","KOSDAQ","유통","6330","0","0.00","513927401790"
"051370","인터플렉스","KOSDAQ","IT부품","18350","350","1.94","428059111200"
"064290","인텍플러스","KOSDAQ","반도체","27200","700","2.64","345384566400"
"189300","인텔리안테크","KOSDAQ","일반전기전자","79600","600","0.76","731020052400"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5690","180","3.27","217551573800"
"048530","인트론바이오","KOSDAQ","제약","17350","150","0.87","592515720700"
"175140","인포마크","KOSDAQ","통신장비","8100","10","0.12","51903431100"
"115310","인포바인","KOSDAQ","통신서비스","24150","500","2.11","77108124450"
"039290","인포뱅크","KOSDAQ","통신서비스","18100","50","0.28","157361001800"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","6700","40","0.60","163456268600"
"016670","인피니티엔티","KOSDAQ","유통","973","0","0.00","97551057352"
"101930","인화정공","KOSDAQ","운송장비·부품","14350","950","7.09","133909966750"
"333430","일승","KOSDAQ","운송장비·부품","2815","365","14.90","86495792805"
"068330","일신바이오","KOSDAQ","기계·장비","3140","5","0.16","138838679600"
"058450","일야","KOSDAQ","IT부품","685","0","0.00","22858450000"
"019540","일지테크","KOSDAQ","운송장비·부품","3280","-15","-0.46","44324280000"
"094820","일진파워","KOSDAQ","건설","16250","100","0.62","245029021250"
"950140","잉글우드랩","KOSDAQ","화학","8970","-230","-2.50","178214758020"
"049550","잉크테크","KOSDAQ","화학","7220","-10","-0.14","141557319940"
"254120","자비스","KOSDAQ","기계·장비","1965","10","0.51","43588056405"
"043910","자연과환경","KOSDAQ","기타서비스","1220","10","0.83","99178640960"
"234920","자이글","KOSDAQ","일반전기전자","3600","25","0.70","48711276000"
"289220","자이언트스텝","KOSDAQ","오락·문화","43550","1100","2.59","950873051700"
"174880","장원테크","KOSDAQ","통신장비","2180","-10","-0.46","41702207540"
"049630","재영솔루텍","KOSDAQ","IT부품","1015","-40","-3.79","82041131515"
"110020","전진바이오팜","KOSDAQ","화학","5150","-100","-1.90","32658050350"
"208140","정다운","KOSDAQ","음식료·담배","2615","110","4.39","85469303290"
"022220","정산애강","KOSDAQ","화학","1945","5","0.26","100740456155"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7640","60","0.79","119776497280"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","2025","-5","-0.25","65223816300"
"217190","제너셈","KOSDAQ","반도체","9220","50","0.55","80851784280"
"095700","제넥신","KOSDAQ","기타서비스","45700","900","2.01","1143831332400"
"072520","제넨바이오","KOSDAQ","유통","2425","25","1.04","101458527400"
"122310","제노레이","KOSDAQ","의료·정밀기기","9950","100","1.02","144810747800"
"361390","제노코","KOSDAQ","통신장비","23300","100","0.43","174768383700"
"187420","제노포커스","KOSDAQ","제약","7050","230","3.37","158618020500"
"225220","제놀루션","KOSDAQ","제약","12650","50","0.40","121024827000"
"123330","제닉","KOSDAQ","화학","5830","-10","-0.17","40810000000"
"159580","제로투세븐","KOSDAQ","유통","9020","60","0.67","180694376720"
"147830","제룡산업","KOSDAQ","금속","3470","75","2.21","69400000000"
"033100","제룡전기","KOSDAQ","IT부품","4560","5","0.11","73244585040"
"079370","제우스","KOSDAQ","기계·장비","25350","-200","-0.78","263234400000"
"054950","제이브이엠","KOSDAQ","기계·장비","14400","50","0.35","174094444800"
"090470","제이스텍","KOSDAQ","반도체","6360","110","1.76","92842058880"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","7710","-10","-0.13","549718929120"
"137950","제이씨케미칼","KOSDAQ","화학","8700","180","2.11","193729981800"
"033320","제이씨현시스템","KOSDAQ","유통","6580","80","1.23","125772962560"
"204270","제이앤티씨","KOSDAQ","일반전기전자","6470","70","1.09","374279575020"
"026040","제이에스티나","KOSDAQ","기타제조","3270","60","1.87","53967393300"
"126880","제이엔케이히터","KOSDAQ","기계·장비","5610","60","1.08","130179505830"
"322510","제이엘케이","KOSDAQ","소프트웨어","6220","-30","-0.48","94301351580"
"033050","제이엠아이","KOSDAQ","출판·매체복제","1280","55","4.49","41701557760"
"094970","제이엠티","KOSDAQ","IT부품","3900","40","1.04","65318136000"
"058420","제이웨이","KOSDAQ","오락·문화","2160","0","0.00","7799412240"
"089790","제이티","KOSDAQ","반도체","8550","120","1.42","88197636150"
"052670","제일바이오","KOSDAQ","제약","2780","35","1.28","80978797920"
"199820","제일전기공업","KOSDAQ","일반전기전자","14250","50","0.35","158317500000"
"023440","제일제강","KOSDAQ","금속","2055","40","1.99","74706553470"
"038010","제일테크노스","KOSDAQ","금속","5740","20","0.35","51660000000"
"276730","제주맥주","KOSDAQ","음식료·담배","3045","-90","-2.87","172609512495"
"080220","제주반도체","KOSDAQ","반도체","5300","90","1.73","182547014900"
"216080","제테마","KOSDAQ","제약","20900","850","4.24","371308543100"
"229000","젠큐릭스","KOSDAQ","제약","12400","-150","-1.20","81324420400"
"082270","젬백스","KOSDAQ","기계·장비","15050","0","0.00","599183588150"
"064800","젬백스링크","KOSDAQ","유통","1480","15","1.02","123103627960"
"041590","젬백스지오","KOSDAQ","건설","2475","-45","-1.79","295045094025"
"044060","조광ILI","KOSDAQ","기계·장비","8080","0","0.00","112696470640"
"034940","조아제약","KOSDAQ","제약","3570","15","0.42","110597982390"
"067000","조이시티","KOSDAQ","디지털컨텐츠","8260","180","2.23","564418685600"
"033340","좋은사람들","KOSDAQ","섬유·의류","1055","0","0.00","52653176320"
"036930","주성엔지니어링","KOSDAQ","반도체","21550","100","0.47","1039770518600"
"239340","줌인터넷","KOSDAQ","인터넷","4875","245","5.29","131525715750"
"051980","중앙디앤엠","KOSDAQ","화학","434","-12","-2.69","45134129460"
"072020","중앙백신","KOSDAQ","제약","13950","150","1.09","138942000000"
"000440","중앙에너비스","KOSDAQ","유통","27750","1550","5.92","172802857500"
"078650","지나인제약","KOSDAQ","의료·정밀기기","3015","-120","-3.83","12297512655"
"228760","지노믹트리","KOSDAQ","제약","11300","0","0.00","229700885600"
"314130","지놈앤컴퍼니","KOSDAQ","제약","26250","200","0.77","369239613750"
"389030","지니너스","KOSDAQ","기타서비스","10150","-50","-0.49","110323547250"
"043610","지니뮤직","KOSDAQ","디지털컨텐츠","4830","10","0.21","280697565540"
"263860","지니언스","KOSDAQ","소프트웨어","9870","-80","-0.80","93218202000"
"303030","지니틱스","KOSDAQ","반도체","2635","45","1.74","94189835180"
"036180","지더블유바이텍","KOSDAQ","유통","2200","5","0.23","71693149000"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","5340","30","0.56","44356928940"
"144510","지씨셀","KOSDAQ","기타서비스","68500","1700","2.54","1082323564000"
"382480","지아이텍","KOSDAQ","기계·장비","20200","-200","-0.98","159002845600"
"382800","지앤비에스엔지니어링","KOSDAQ","기계·장비","18500","1300","7.56","132545433000"
"051160","지어소프트","KOSDAQ","소프트웨어","16100","300","1.90","249138323000"
"053050","지에스이","KOSDAQ","전기·가스·수도","6570","260","4.12","197018512290"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","4415","85","1.96","72621933235"
"270520","지엔원에너지","KOSDAQ","기타서비스","2395","-60","-2.44","74745334660"
"065060","지엔코","KOSDAQ","섬유·의류","633","17","2.76","62039091852"
"204840","지엘팜텍","KOSDAQ","기타서비스","891","2","0.22","55111968351"
"311320","지오엘리먼트","KOSDAQ","일반전기전자","22150","150","0.68","137184031500"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","1180","-55","-4.45","20580129840"
"018120","진로발효","KOSDAQ","음식료·담배","30550","-450","-1.45","202275216000"
"109820","진매트릭스","KOSDAQ","기타서비스","6650","10","0.15","135617706000"
"086060","진바이오텍","KOSDAQ","음식료·담배","4620","0","0.00","39780911940"
"036890","진성티이씨","KOSDAQ","기계·장비","9220","-10","-0.11","207286510960"
"363250","진시스템","KOSDAQ","의료·정밀기기","9880","90","0.92","67966298400"
"007370","진양제약","KOSDAQ","제약","6730","50","0.75","80760000000"
"085660","차바이오텍","KOSDAQ","제약","16650","250","1.52","936737857800"
"261780","차백신연구소","KOSDAQ","기타서비스","7650","-10","-0.13","202183089300"
"158310","참존글로벌","KOSDAQ","기계·장비","1680","0","0.00","80373095040"
"094850","참좋은여행","KOSDAQ","기타서비스","14650","0","0.00","205100000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","13400","0","0.00","123157859000"
"278280","천보","KOSDAQ","화학","289500","5900","2.08","2895000000000"
"096240","청담러닝","KOSDAQ","기타서비스","32850","0","0.00","247157684100"
"066360","체리부로","KOSDAQ","음식료·담배","1450","-10","-0.68","67964942300"
"047820","초록뱀미디어","KOSDAQ","오락·문화","2515","25","1.00","545319975420"
"052300","초록뱀컴퍼니","KOSDAQ","운송","1010","-5","-0.49","110985739710"
"094360","칩스앤미디어","KOSDAQ","반도체","20550","550","2.75","198108473250"
"016920","카스","KOSDAQ","유통","3195","-175","-5.19","82203787575"
"284620","카이노스메드","KOSDAQ","기타서비스","1930","55","2.93","213068645660"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","72100","1900","2.71","5601938270600"
"042000","카페24","KOSDAQ","인터넷","20200","200","1.00","454443399600"
"317530","캐리소프트","KOSDAQ","오락·문화","9490","30","0.32","65966850040"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","2940","-30","-1.01","48713412720"
"050110","캠시스","KOSDAQ","IT부품","1740","0","0.00","128453965320"
"223310","커머스마이너","KOSDAQ","소프트웨어","3320","0","0.00","44267239920"
"900310","컬러레이","KOSDAQ","금융","1335","20","1.52","72090000000"
"078340","컴투스","KOSDAQ","디지털컨텐츠","110800","2100","1.93","1425599336000"
"063080","컴투스홀딩스","KOSDAQ","디지털컨텐츠","131600","2600","2.02","867927267200"
"307930","컴퍼니케이","KOSDAQ","금융","8790","270","3.17","137211900000"
"263700","케어랩스","KOSDAQ","소프트웨어","8210","30","0.37","143566488430"
"214370","케어젠","KOSDAQ","제약","60500","1700","2.89","649951500000"
"221980","케이디켐","KOSDAQ","화학","16300","450","2.84","65767240000"
"330990","케이비제19호스팩","KOSDAQ","금융","2070","15","0.73","8903070000"
"342550","케이비제20호스팩","KOSDAQ","금융","2080","0","0.00","13522080000"
"192250","케이사인","KOSDAQ","소프트웨어","2415","5","0.21","170671085655"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","6500","-50","-0.76","78000000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","6910","-160","-2.26","118506500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","3370","275","8.89","56332441460"
"093320","케이아이엔엑스","KOSDAQ","인터넷","59700","-100","-0.17","291336000000"
"073010","케이에스피","KOSDAQ","기계·장비","1770","80","4.73","64060294890"
"105330","케이엔더블유","KOSDAQ","일반전기전자","11150","650","6.19","135309509300"
"272110","케이엔제이","KOSDAQ","기계·장비","13800","100","0.73","109370451000"
"039420","케이엘넷","KOSDAQ","통신서비스","3380","25","0.75","81642987400"
"083550","케이엠","KOSDAQ","섬유·의류","7910","-50","-0.63","85072951740"
"032500","케이엠더블유","KOSDAQ","통신장비","31150","400","1.30","1240420505450"
"225430","케이엠제약","KOSDAQ","화학","1985","10","0.51","55355794250"
"102370","케이옥션","KOSDAQ","유통","24500","-1350","-5.22","218280790000"
"298870","케이티비네트워크","KOSDAQ","금융","4225","25","0.60","422500000000"
"036030","케이티알파","KOSDAQ","유통","6050","-50","-0.82","296566662150"
"064820","케이프","KOSDAQ","운송장비·부품","5010","560","12.58","154817657280"
"347140","케이프이에스제4호","KOSDAQ","금융","2110","5","0.24","6348990000"
"256940","케이피에스","KOSDAQ","반도체","9910","60","0.61","185799200780"
"024880","케이피에프","KOSDAQ","금속","4695","215","4.80","83187183750"
"042040","케이피엠테크","KOSDAQ","화학","834","-1","-0.12","121495225986"
"054410","케이피티유","KOSDAQ","금속","6100","50","0.83","30866000000"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","12000","100","0.84","141409056000"
"217600","켐온","KOSDAQ","기타서비스","2615","10","0.38","166997404100"
"089010","켐트로닉스","KOSDAQ","화학","27400","300","1.11","407113501800"
"220260","켐트로스","KOSDAQ","화학","10150","360","3.68","269566816050"
"052400","코나아이","KOSDAQ","소프트웨어","25550","1350","5.58","397535464900"
"046070","코다코","KOSDAQ","운송장비·부품","1735","35","2.06","67776484160"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","2330","50","2.19","88173262660"
"078940","코드네이처","KOSDAQ","건설","2005","-35","-1.72","65066302105"
"080530","코디","KOSDAQ","화학","1585","75","4.97","44841707330"
"224060","코디엠","KOSDAQ","반도체","190","1","0.53","52014416720"
"104540","코렌텍","KOSDAQ","의료·정밀기기","10500","100","0.96","124211871000"
"027050","코리아나","KOSDAQ","화학","4090","5","0.12","163600000000"
"290510","코리아센터","KOSDAQ","소프트웨어","6160","30","0.49","469395923920"
"190650","코리아에셋투자증권","KOSDAQ","금융","12100","650","5.68","77294800000"
"101670","코리아에스이","KOSDAQ","금속","1340","10","0.75","25326000000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","3145","90","2.95","87560146280"
"036690","코맥스","KOSDAQ","통신장비","4375","65","1.51","66882073125"
"049430","코메론","KOSDAQ","의료·정밀기기","9510","40","0.42","86046480000"
"183300","코미코","KOSDAQ","반도체","52700","1200","2.33","528077556900"
"041960","코미팜","KOSDAQ","제약","8280","150","1.85","531459053280"
"089890","코세스","KOSDAQ","반도체","11000","150","1.38","182434582000"
"009730","코센","KOSDAQ","금속","2715","0","0.00","26398998420"
"082660","코스나인","KOSDAQ","화학","1130","0","0.00","54186249290"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","6080","-20","-0.33","125418240000"
"241710","코스메카코리아","KOSDAQ","화학","15800","-400","-2.47","168744000000"
"069110","코스온","KOSDAQ","화학","2630","0","0.00","62963935800"
"166480","코아스템","KOSDAQ","제약","14900","-50","-0.33","236447191100"
"045970","코아시아","KOSDAQ","IT부품","8780","40","0.46","231044611280"
"196450","코아시아옵틱스","KOSDAQ","의료·정밀기기","2315","60","2.66","95453529190"
"029960","코엔텍","KOSDAQ","기타서비스","8020","40","0.50","401000000000"
"102940","코오롱생명과학","KOSDAQ","제약","31950","400","1.27","364624774200"
"950160","코오롱티슈진","KOSDAQ","제약","8010","0","0.00","518607850500"
"033290","코웰패션","KOSDAQ","유통","8100","0","0.00","716851895400"
"056360","코위버","KOSDAQ","통신장비","8180","120","1.49","80137824000"
"282880","코윈테크","KOSDAQ","기계·장비","27550","350","1.29","261037572400"
"121850","코이즈","KOSDAQ","IT부품","5670","-20","-0.35","94202372250"
"015710","코콤","KOSDAQ","통신장비","6040","70","1.17","105884220000"
"052330","코텍","KOSDAQ","정보기기","10550","0","0.00","164311523600"
"322780","코퍼스코리아","KOSDAQ","오락·문화","2900","45","1.58","103691454600"
"126600","코프라","KOSDAQ","화학","8030","10","0.12","198651231020"
"200130","콜마비앤에이치","KOSDAQ","제약","36600","250","0.69","1081294222800"
"294570","쿠콘","KOSDAQ","소프트웨어","51600","900","1.78","520730946000"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","8240","180","2.23","135768922640"
"365270","큐라클","KOSDAQ","기타서비스","15300","50","0.33","209418260400"
"060280","큐렉소","KOSDAQ","유통","7600","310","4.25","254211404400"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","1090","70","6.86","137311084480"
"051780","큐로홀딩스","KOSDAQ","유통","541","26","5.05","67312545450"
"115180","큐리언트","KOSDAQ","기타서비스","30300","0","0.00","269168898600"
"182360","큐브엔터","KOSDAQ","오락·문화","19600","50","0.26","270571865200"
"066310","큐에스아이","KOSDAQ","반도체","18250","50","0.27","169207083250"
"016600","큐캐피탈","KOSDAQ","금융","563","12","2.18","100156347674"
"043590","크로바하이텍","KOSDAQ","반도체","2485","0","0.00","76427772855"
"114120","크루셜텍","KOSDAQ","IT부품","1185","15","1.28","24839158275"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","42000","300","0.72","492050160000"
"900250","크리스탈신소재","KOSDAQ","금융","1205","15","1.26","86555904330"
"083790","크리스탈지노믹스","KOSDAQ","기타서비스","5900","220","3.87","408554267400"
"045520","크린앤사이언스","KOSDAQ","기계·장비","19050","100","0.53","123825000000"
"036170","클라우드에어","KOSDAQ","반도체","1370","-10","-0.72","76764241410"
"214150","클래시스","KOSDAQ","의료·정밀기기","18750","0","0.00","1214563162500"
"352770","클리노믹스","KOSDAQ","기타서비스","11200","-150","-1.32","150865579200"
"237880","클리오","KOSDAQ","화학","23950","-150","-0.62","418017144850"
"139670","키네마스터","KOSDAQ","소프트웨어","14800","50","0.34","200485343600"
"054780","키이스트","KOSDAQ","오락·문화","12450","-200","-1.58","225693575100"
"219130","타이거일렉","KOSDAQ","반도체","18750","-50","-0.27","118392937500"
"065130","탑엔지니어링","KOSDAQ","기계·장비","7020","50","0.72","112153324140"
"134580","탑코미디어","KOSDAQ","통신장비","7210","190","2.71","94548947850"
"023160","태광","KOSDAQ","금속","10350","410","4.12","274275000000"
"053620","태양","KOSDAQ","금속","8800","100","1.15","75680000000"
"044490","태웅","KOSDAQ","금속","12500","0","0.00","250092262500"
"124560","태웅로직스","KOSDAQ","운송","8880","300","3.50","173486712960"
"191420","테고사이언스","KOSDAQ","제약","17200","100","0.58","139471944800"
"073640","테라사이언스","KOSDAQ","금속","2035","15","0.74","150750101590"
"182690","테라셈","KOSDAQ","반도체","1440","0","0.00","30474933120"
"066700","테라젠이텍스","KOSDAQ","제약","5260","110","2.14","170815528100"
"095610","테스","KOSDAQ","반도체","26050","100","0.39","514962287300"
"131970","테스나","KOSDAQ","반도체","46600","-950","-2.00","687796288200"
"089030","테크윙","KOSDAQ","반도체","18650","550","3.04","361593063200"
"054450","텔레칩스","KOSDAQ","반도체","17900","350","1.99","241755806900"
"091440","텔레필드","KOSDAQ","통신장비","2880","-20","-0.69","26426520000"
"200230","텔콘RF제약","KOSDAQ","통신장비","2165","-10","-0.46","216302701385"
"215480","토박스코리아","KOSDAQ","유통","1410","0","0.00","67785452490"
"051360","토비스","KOSDAQ","정보기기","9930","100","1.02","166000385940"
"045340","토탈소프트","KOSDAQ","소프트웨어","6450","80","1.26","55199358000"
"108230","톱텍","KOSDAQ","기계·장비","8100","10","0.12","307988284500"
"079970","투비소프트","KOSDAQ","소프트웨어","1675","90","5.68","68426497000"
"199800","툴젠","KOSDAQ","기타서비스","51000","300","0.59","400473777000"
"105550","트루윈","KOSDAQ","일반전기전자","7970","-20","-0.25","169687962920"
"290090","트윔","KOSDAQ","소프트웨어","19400","-300","-1.52","141948849400"
"026150","특수건설","KOSDAQ","건설","10300","150","1.48","180727209300"
"322180","티라유텍","KOSDAQ","소프트웨어","12750","50","0.39","69694687500"
"117730","티로보틱스","KOSDAQ","기계·장비","9200","2120","29.94","129879463600"
"033830","티비씨","KOSDAQ","방송서비스","1220","25","2.09","122000000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","3640","160","4.60","186692866360"
"064760","티씨케이","KOSDAQ","반도체","116400","2800","2.46","1358970000000"
"246710","티앤알바이오팹","KOSDAQ","제약","35700","-450","-1.24","369137714400"
"340570","티앤엘","KOSDAQ","제약","38750","450","1.17","314960000000"
"277880","티에스아이","KOSDAQ","기계·장비","11300","200","1.80","209436799000"
"131290","티에스이","KOSDAQ","반도체","64100","800","1.26","709037598900"
"356860","티엘비","KOSDAQ","일반전기전자","32300","550","1.73","158796974500"
"062860","티엘아이","KOSDAQ","반도체","6250","90","1.46","61704500000"
"321550","티움바이오","KOSDAQ","기타서비스","16250","50","0.31","388654922500"
"104480","티케이케미칼","KOSDAQ","화학","5530","130","2.41","502651750020"
"081150","티플랙스","KOSDAQ","금속","4675","-80","-1.68","113454779350"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","3730","40","1.08","42062012670"
"084730","팅크웨어","KOSDAQ","통신장비","16800","400","2.44","175151457600"
"046210","파나진","KOSDAQ","의료·정밀기기","3940","-70","-1.75","126618440400"
"058530","파나케이아","KOSDAQ","유통","1620","0","0.00","29287053360"
"034230","파라다이스","KOSDAQ","오락·문화","16850","-100","-0.59","1532384023200"
"033540","파라텍","KOSDAQ","기계·장비","1970","-5","-0.25","98766208070"
"043200","파루","KOSDAQ","IT부품","970","1","0.10","40550185550"
"214450","파마리서치","KOSDAQ","제약","86900","2500","2.96","878726717000"
"208340","파멥신","KOSDAQ","제약","5130","100","1.99","131732172180"
"177830","파버나인","KOSDAQ","일반전기전자","5030","55","1.11","71419481120"
"037070","파세코","KOSDAQ","일반전기전자","23600","-200","-0.84","330400000000"
"150900","파수","KOSDAQ","소프트웨어","8940","350","4.07","103971502680"
"037030","파워넷","KOSDAQ","일반전기전자","4690","70","1.52","82596387300"
"047310","파워로직스","KOSDAQ","IT부품","6990","50","0.72","240602664180"
"170790","파이오링크","KOSDAQ","통신장비","15300","0","0.00","104901849000"
"049120","파인디앤씨","KOSDAQ","IT부품","2250","0","0.00","63400772250"
"038950","파인디지털","KOSDAQ","통신장비","7440","210","2.90","75968091600"
"106240","파인테크닉스","KOSDAQ","IT부품","13200","-100","-0.75","596539270800"
"131760","파인텍","KOSDAQ","IT부품","1345","15","1.13","57736536585"
"065690","파커스","KOSDAQ","IT부품","2820","70","2.55","39619113420"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","119100","2500","2.14","821849907300"
"091700","파트론","KOSDAQ","IT부품","11850","400","3.49","698180835900"
"032800","판타지오","KOSDAQ","오락·문화","598","7","1.18","38679157868"
"318010","팜스빌","KOSDAQ","음식료·담배","14100","-4250","-23.16","111803665800"
"027710","팜스토리","KOSDAQ","음식료·담배","2685","-20","-0.74","299153571000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","2020","-35","-1.70","53806160260"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","849","12","1.43","49355787225"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","4540","40","0.89","123705838280"
"222110","팬젠","KOSDAQ","제약","8840","40","0.45","94339861200"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","96000","800","0.84","6357264000000"
"251970","펌텍코리아","KOSDAQ","화학","18200","700","4.00","225680000000"
"087010","펩트론","KOSDAQ","제약","9410","-60","-0.63","194098686730"
"119500","포메탈","KOSDAQ","금속","4935","190","4.00","58466089920"
"022100","포스코 ICT","KOSDAQ","기타서비스","5670","30","0.53","862036913430"
"009520","포스코엠텍","KOSDAQ","금속","7340","100","1.38","305657440020"
"189690","포시에스","KOSDAQ","소프트웨어","9150","150","1.67","79363815150"
"318020","포인트모바일","KOSDAQ","일반전기전자","19050","550","2.97","241216281600"
"256630","포인트엔지니어링","KOSDAQ","금속","2990","-5","-0.17","172594975280"
"331380","포커스에이치엔에스","KOSDAQ","일반전기전자","2835","-30","-1.05","51196079970"
"141020","포티스","KOSDAQ","유통","108","0","0.00","18839533608"
"041020","폴라리스오피스","KOSDAQ","소프트웨어","1880","-20","-1.05","77823782520"
"114630","폴라리스우노","KOSDAQ","화학","4250","30","0.71","57689351250"
"123010","폴라리스웍스","KOSDAQ","반도체","1640","-5","-0.30","94335842200"
"290720","푸드나무","KOSDAQ","유통","25700","650","2.59","174915073800"
"005670","푸드웰","KOSDAQ","음식료·담배","6880","-20","-0.29","68800000000"
"094940","푸른기술","KOSDAQ","정보기기","8790","160","1.85","73496582940"
"007330","푸른저축은행","KOSDAQ","금융","12950","50","0.39","195322260000"
"093380","풍강","KOSDAQ","금속","4060","40","1.00","40110010780"
"023900","풍국주정","KOSDAQ","음식료·담배","17150","-200","-1.15","216090000000"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","31200","1200","4.00","248538576000"
"220100","퓨쳐켐","KOSDAQ","제약","15600","300","1.96","212877147600"
"035200","프럼파스트","KOSDAQ","화학","5140","0","0.00","50015232600"
"334970","프레스티지바이오로직스","KOSDAQ","제약","7470","50","0.67","352631725830"
"203690","프로스테믹스","KOSDAQ","제약","2605","0","0.00","119582775080"
"321260","프로이천","KOSDAQ","일반전기전자","3190","-40","-1.24","85913347960"
"053610","프로텍","KOSDAQ","반도체","31300","300","0.97","344300000000"
"377220","프롬바이오","KOSDAQ","음식료·담배","8400","40","0.48","118902000000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","9170","-100","-1.08","104410170200"
"053160","프리엠스","KOSDAQ","일반전기전자","10600","50","0.47","63600000000"
"367000","플래티어","KOSDAQ","소프트웨어","16050","650","4.22","132728797350"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","6810","50","0.74","61017600000"
"237820","플레이디","KOSDAQ","기타서비스","7180","90","1.27","92098865200"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","9490","20","0.21","82596490210"
"300080","플리토","KOSDAQ","디지털컨텐츠","42900","2600","6.45","223669488900"
"032580","피델릭스","KOSDAQ","반도체","1625","45","2.85","53839604000"
"051380","피씨디렉트","KOSDAQ","유통","18250","-150","-0.82","139978157000"
"241820","피씨엘","KOSDAQ","제약","49200","6150","14.29","510174332400"
"237750","피앤씨테크","KOSDAQ","일반전기전자","6680","80","1.21","43397288000"
"024850","피에스엠씨","KOSDAQ","반도체","1105","5","0.45","44833856730"
